joy,"When I learned, after the ecography, that my mother was expecting a baby girl.  That was what I wanted."
anger,"At boarding school someone put a lot of tiny thorns on my bed.  When I complained everybody began teasing me and laughing at my inability to find out my enemies.  I lost my temper."
fear,"When my father suffered with dizziness. He had to be hospitalized, because the physician didn't know what was wrong. Because his stools were black, I thought it could be cancer."
joy,"It was about a fortnight ago, I was declared successful in the U.G.C exam this year (only four in Bombay succeeded).  My joy knew no bounds."
shame,Failing an examn because I did not work hard enough.
fear,"When I had gone for a boxing tournament which ended at 2 o'clock in the morning.  I was alone on my way back, and I could hear the barking of the dogs, the nocturnal animals and the sound of my     own footsteps.  There had been a rumour  circulating that there were ghosts in that area."
shame,"I had obviously done the work badly but my class-mates of the student's association did not blame me, they helped me do the work."
disgust,"Finding out that the class leader can go to your lectures, and his English is worse than mine."
fear,When I was left alone at home one night by my brother.
joy,"When I passed my driving test, as it was the fifth time that I had taken this test."
sadness,"When my aunt, whom I had loved very much, died. When I heard about her death, I was not as touched as at the funeral. I really became conscious of her death at that moment."
fear,"I felt afraid just before receiving the question paper of the part II exam."
sadness,When they gave away my dog to other people without my knowledge.
guilt,"I have cut loose from my father a few years ago. I know he is very sad about this."
fear,"When I was attending an authorized demonstrationand the police rushed brutally at the demonstrators, without any warning."
guilt,I called off a relationship with one girl so I could see another.
disgust,"We had come back from a programme and we were all (three girls)    staying over at another girls placce.  One of them started passing very nasty and outright bitchy remarks at me.  It was brought on by a male colleague's compliments to me, this girl was herself interested in this guy.  Bitchiness and catty remarks made by women never fail to disgust me.  I can particularly remember this incident as she knew that I had not encouraged the  guy."
sadness,"For the girl who halped me go on living and made me happy - when I don't see her even for two or three days."
sadness,"My boyfriend is a soldier. He was on a leave. I felt sad when we had to get separated again."
shame,"Going out for dinner, or during one ice-cream and four spoons."
